<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MDMG;D;31/01/22;00:00:00;810.0000000;810.0000000;772.8000000;775.5000000;33856
MDMG;D;01/02/22;00:00:00;787.0000000;796.3000000;760.6000000;765.6000000;41446
MDMG;D;02/02/22;00:00:00;766.1000000;779.0000000;734.6000000;750.5000000;39577
MDMG;D;03/02/22;00:00:00;760.0000000;760.0000000;734.0000000;735.5000000;19038
MDMG;D;04/02/22;00:00:00;748.5000000;758.0000000;735.7000000;747.2000000;25509
MDMG;D;07/02/22;00:00:00;778.0000000;778.9000000;745.5000000;762.0000000;28271
MDMG;D;08/02/22;00:00:00;770.7000000;774.0000000;752.5000000;759.0000000;19508
MDMG;D;09/02/22;00:00:00;770.0000000;815.2000000;757.6000000;759.9000000;54740
MDMG;D;10/02/22;00:00:00;763.0000000;768.9000000;737.5000000;753.3000000;25289
MDMG;D;11/02/22;00:00:00;758.0000000;758.0000000;725.0000000;735.0000000;28164
MDMG;D;14/02/22;00:00:00;735.0000000;748.9000000;720.5000000;745.0000000;18527
MDMG;D;15/02/22;00:00:00;749.9000000;760.1000000;740.0000000;751.0000000;27153
MDMG;D;16/02/22;00:00:00;758.7000000;767.0000000;750.0000000;751.7000000;26372
MDMG;D;17/02/22;00:00:00;759.4000000;759.4000000;728.9000000;733.3000000;28780
MDMG;D;18/02/22;00:00:00;740.0000000;749.2000000;715.0000000;724.2000000;28272
MDMG;D;21/02/22;00:00:00;731.9000000;738.0000000;625.0000000;656.0000000;69894
MDMG;D;22/02/22;00:00:00;660.0000000;700.0000000;580.0000000;689.8000000;43827
MDMG;D;24/02/22;00:00:00;621.0000000;650.0000000;413.6000000;549.0000000;62256
MDMG;D;25/02/22;00:00:00;549.4000000;678.9000000;500.8000000;550.0000000;51684
MDMG;D;30/03/22;00:00:00;600.0000000;715.3000000;582.2000000;630.2000000;49214
MDMG;D;31/03/22;00:00:00;642.0000000;676.9000000;578.6000000;657.2000000;31873
MDMG;D;01/04/22;00:00:00;670.0000000;680.0000000;640.0000000;650.0000000;22264
MDMG;D;04/04/22;00:00:00;654.9000000;700.0000000;646.9000000;653.6000000;23985
MDMG;D;05/04/22;00:00:00;670.0000000;670.0000000;615.0000000;616.9000000;13411
MDMG;D;06/04/22;00:00:00;617.0000000;623.0000000;590.0000000;590.2000000;21006
MDMG;D;07/04/22;00:00:00;591.3000000;614.5000000;565.0000000;572.9000000;20021
MDMG;D;08/04/22;00:00:00;571.8000000;596.9000000;550.0000000;570.0000000;32804
MDMG;D;11/04/22;00:00:00;580.5000000;580.5000000;550.4000000;553.7000000;11110
MDMG;D;12/04/22;00:00:00;579.8000000;579.8000000;531.1000000;547.3000000;11608
MDMG;D;13/04/22;00:00:00;547.3000000;574.2000000;530.0000000;538.0000000;11536
MDMG;D;14/04/22;00:00:00;555.4000000;555.4000000;500.0000000;514.9000000;10158
MDMG;D;15/04/22;00:00:00;513.9000000;515.0000000;500.0000000;504.0000000;8864
MDMG;D;18/04/22;00:00:00;510.0000000;524.9000000;505.5000000;509.0000000;14824
MDMG;D;19/04/22;00:00:00;505.5000000;510.2000000;460.0000000;481.1000000;46787
MDMG;D;20/04/22;00:00:00;482.1000000;493.8000000;458.0000000;471.0000000;35116
MDMG;D;21/04/22;00:00:00;462.0000000;563.3000000;458.0000000;492.0000000;118697
MDMG;D;22/04/22;00:00:00;505.9000000;517.9000000;470.1000000;480.0000000;30580
MDMG;D;25/04/22;00:00:00;475.1000000;517.0000000;460.5000000;485.9000000;69256
MDMG;D;26/04/22;00:00:00;479.4000000;507.2000000;441.0000000;464.5000000;141910
MDMG;D;27/04/22;00:00:00;472.0000000;488.0000000;465.1000000;476.5000000;42990
MDMG;D;28/04/22;00:00:00;499.8000000;508.5000000;475.0000000;483.8000000;107646
MDMG;D;29/04/22;00:00:00;476.9000000;497.0000000;450.3000000;476.8000000;20024
MDMG;D;04/05/22;00:00:00;485.0000000;486.0000000;455.0000000;461.7000000;14610
MDMG;D;05/05/22;00:00:00;454.0000000;471.4000000;453.9000000;456.6000000;18670
MDMG;D;06/05/22;00:00:00;457.0000000;473.8000000;430.7000000;447.1000000;20256
MDMG;D;11/05/22;00:00:00;450.0000000;491.8000000;424.9000000;480.2000000;76268
MDMG;D;12/05/22;00:00:00;488.0000000;532.0000000;458.2000000;464.8000000;48611
MDMG;D;13/05/22;00:00:00;480.9000000;484.1000000;455.5000000;465.6000000;10103
MDMG;D;16/05/22;00:00:00;477.0000000;479.0000000;465.4000000;470.1000000;9798
MDMG;D;17/05/22;00:00:00;494.9000000;494.9000000;465.3000000;470.0000000;8612
MDMG;D;18/05/22;00:00:00;474.9000000;486.7000000;460.0000000;464.7000000;36808
MDMG;D;19/05/22;00:00:00;467.0000000;467.0000000;450.0000000;452.9000000;23493
MDMG;D;20/05/22;00:00:00;451.5000000;474.0000000;435.5000000;447.8000000;24963
MDMG;D;23/05/22;00:00:00;446.0000000;459.1000000;431.0000000;431.4000000;12256
MDMG;D;24/05/22;00:00:00;438.0000000;438.0000000;414.0000000;421.0000000;24488
MDMG;D;25/05/22;00:00:00;425.3000000;431.5000000;416.1000000;418.3000000;7866
MDMG;D;26/05/22;00:00:00;418.2000000;458.7000000;410.0000000;425.9000000;23079
MDMG;D;27/05/22;00:00:00;420.0000000;437.9000000;417.1000000;427.9000000;16233
MDMG;D;30/05/22;00:00:00;420.0000000;444.4000000;419.8000000;420.9000000;18595
MDMG;D;31/05/22;00:00:00;411.0000000;422.5000000;395.0000000;404.0000000;27553
MDMG;D;01/06/22;00:00:00;405.1000000;406.7000000;396.0000000;399.9000000;23433
MDMG;D;02/06/22;00:00:00;400.1000000;404.5000000;392.2000000;398.3000000;17142
MDMG;D;03/06/22;00:00:00;396.2000000;403.4000000;361.3000000;367.0000000;46851
MDMG;D;06/06/22;00:00:00;367.0000000;371.6000000;340.0000000;343.0000000;46144
MDMG;D;07/06/22;00:00:00;321.6000000;352.5000000;320.8000000;341.0000000;81300
MDMG;D;08/06/22;00:00:00;338.0000000;368.8000000;329.1000000;355.2000000;83133
MDMG;D;09/06/22;00:00:00;355.2000000;359.9000000;325.6000000;334.2000000;51220
MDMG;D;10/06/22;00:00:00;327.0000000;347.0000000;325.5000000;330.1000000;57662
MDMG;D;14/06/22;00:00:00;328.0000000;341.4000000;318.1000000;322.0000000;30456
MDMG;D;15/06/22;00:00:00;322.0000000;331.0000000;321.1000000;326.7000000;32343
MDMG;D;16/06/22;00:00:00;328.9000000;377.3000000;319.2000000;363.0000000;163967
MDMG;D;17/06/22;00:00:00;363.3000000;376.9000000;357.0000000;364.8000000;36229
MDMG;D;20/06/22;00:00:00;356.0000000;393.6000000;356.0000000;386.9000000;50446
MDMG;D;21/06/22;00:00:00;400.0000000;400.0000000;370.0000000;375.2000000;39681
MDMG;D;22/06/22;00:00:00;367.0000000;382.3000000;360.7000000;362.0000000;21710
MDMG;D;23/06/22;00:00:00;364.1000000;375.8000000;362.1000000;368.4000000;17135
MDMG;D;24/06/22;00:00:00;368.9000000;379.6000000;358.0000000;368.8000000;17047
MDMG;D;27/06/22;00:00:00;375.0000000;395.0000000;369.1000000;388.2000000;39175
MDMG;D;28/06/22;00:00:00;393.5000000;412.0000000;381.3000000;404.9000000;69682
MDMG;D;29/06/22;00:00:00;409.2000000;412.0000000;378.2000000;389.0000000;39200
MDMG;D;30/06/22;00:00:00;389.0000000;405.0000000;371.0000000;392.7000000;35191
MDMG;D;01/07/22;00:00:00;388.2000000;404.0000000;388.2000000;395.0000000;23009
MDMG;D;04/07/22;00:00:00;414.1000000;414.2000000;394.8000000;403.0000000;23011
MDMG;D;05/07/22;00:00:00;400.0000000;428.0000000;397.8000000;426.9000000;87002
MDMG;D;06/07/22;00:00:00;427.1000000;432.4000000;415.0000000;426.1000000;27210
MDMG;D;07/07/22;00:00:00;426.2000000;448.7000000;419.8000000;440.0000000;41845
MDMG;D;08/07/22;00:00:00;443.9000000;458.0000000;437.3000000;442.9000000;47562
MDMG;D;11/07/22;00:00:00;442.0000000;445.2000000;408.2000000;423.0000000;69549
MDMG;D;12/07/22;00:00:00;423.6000000;431.7000000;405.2000000;413.8000000;32768
MDMG;D;13/07/22;00:00:00;418.0000000;421.9000000;384.0000000;389.2000000;49975
MDMG;D;14/07/22;00:00:00;388.0000000;390.0000000;371.8000000;382.0000000;33747
MDMG;D;15/07/22;00:00:00;380.0000000;409.4000000;374.9000000;394.2000000;25134
MDMG;D;18/07/22;00:00:00;396.0000000;430.0000000;396.0000000;411.0000000;64398
MDMG;D;19/07/22;00:00:00;410.2000000;415.0000000;392.0000000;400.0000000;21742
MDMG;D;20/07/22;00:00:00;400.1000000;411.9000000;378.0000000;393.5000000;22687
MDMG;D;21/07/22;00:00:00;396.9000000;401.8000000;385.0000000;392.7000000;13979
MDMG;D;22/07/22;00:00:00;395.5000000;403.6000000;392.0000000;402.0000000;14906
MDMG;D;25/07/22;00:00:00;402.3000000;411.0000000;397.7000000;407.5000000;34108
MDMG;D;26/07/22;00:00:00;407.7000000;445.0000000;403.0000000;428.0000000;95214
MDMG;D;27/07/22;00:00:00;430.2000000;447.0000000;411.0000000;424.2000000;51444
MDMG;D;28/07/22;00:00:00;421.2000000;436.8000000;412.3000000;422.0000000;29070
MDMG;D;29/07/22;00:00:00;422.6000000;464.0000000;422.0000000;461.2000000;149525
MDMG;D;01/08/22;00:00:00;470.2000000;496.6000000;420.2000000;440.1000000;263725
MDMG;D;02/08/22;00:00:00;430.0000000;437.0000000;397.7000000;418.0000000;71506
MDMG;D;03/08/22;00:00:00;418.1000000;440.0000000;410.6000000;431.0000000;55358
MDMG;D;04/08/22;00:00:00;440.0000000;448.2000000;432.4000000;441.4000000;32933
MDMG;D;05/08/22;00:00:00;441.4000000;446.9000000;410.1000000;418.1000000;47995
MDMG;D;08/08/22;00:00:00;430.0000000;442.2000000;421.6000000;435.5000000;38536
MDMG;D;09/08/22;00:00:00;433.3000000;439.9000000;432.1000000;437.0000000;14083
MDMG;D;10/08/22;00:00:00;435.5000000;444.0000000;432.1000000;444.0000000;21856
MDMG;D;11/08/22;00:00:00;445.0000000;458.4000000;439.5000000;447.0000000;32104
MDMG;D;12/08/22;00:00:00;442.0000000;454.7000000;428.0000000;436.5000000;84319
MDMG;D;15/08/22;00:00:00;436.8000000;445.2000000;436.5000000;443.8000000;20856
MDMG;D;16/08/22;00:00:00;444.6000000;463.0000000;443.2000000;455.4000000;61792
MDMG;D;17/08/22;00:00:00;460.9000000;466.4000000;449.4000000;462.2000000;31389
MDMG;D;18/08/22;00:00:00;465.6000000;479.0000000;454.3000000;476.8000000;76428
MDMG;D;19/08/22;00:00:00;479.2000000;489.0000000;462.4000000;481.1000000;101506
MDMG;D;22/08/22;00:00:00;481.1000000;488.0000000;463.3000000;472.8000000;89316
MDMG;D;23/08/22;00:00:00;472.0000000;478.6000000;460.0000000;469.2000000;61643
MDMG;D;24/08/22;00:00:00;469.1000000;475.6000000;467.0000000;472.2000000;34038
MDMG;D;25/08/22;00:00:00;474.0000000;478.8000000;465.0000000;469.6000000;66043
MDMG;D;26/08/22;00:00:00;468.2000000;468.9000000;462.0000000;467.9000000;29614
MDMG;D;29/08/22;00:00:00;468.3000000;472.0000000;461.0000000;461.0000000;43684
MDMG;D;30/08/22;00:00:00;462.0000000;475.0000000;456.0000000;462.0000000;83713
MDMG;D;31/08/22;00:00:00;457.5000000;465.3000000;444.4000000;462.0000000;32556
MDMG;D;01/09/22;00:00:00;470.1000000;473.8000000;465.0000000;471.6000000;71462
MDMG;D;02/09/22;00:00:00;471.5000000;499.0000000;462.5000000;484.0000000;383631
MDMG;D;05/09/22;00:00:00;495.0000000;505.0000000;465.3000000;474.0000000;411492
MDMG;D;06/09/22;00:00:00;475.0000000;475.9000000;445.0000000;464.0000000;115019
MDMG;D;07/09/22;00:00:00;460.0000000;462.0000000;444.3000000;458.8000000;58023
MDMG;D;08/09/22;00:00:00;459.0000000;514.0000000;455.0000000;497.2000000;540175
MDMG;D;09/09/22;00:00:00;497.9000000;509.0000000;479.0000000;482.1000000;279666
MDMG;D;12/09/22;00:00:00;483.2000000;496.0000000;482.0000000;489.0000000;86976
MDMG;D;13/09/22;00:00:00;492.5000000;492.5000000;481.0000000;485.0000000;37187
MDMG;D;14/09/22;00:00:00;485.0000000;488.0000000;471.2000000;477.6000000;79207
MDMG;D;15/09/22;00:00:00;478.8000000;484.8000000;474.5000000;482.0000000;38107
MDMG;D;16/09/22;00:00:00;483.7000000;492.0000000;480.2000000;489.0000000;82486
MDMG;D;19/09/22;00:00:00;489.0000000;493.2000000;480.1000000;486.2000000;33376
MDMG;D;20/09/22;00:00:00;486.2000000;492.7000000;414.3000000;437.4000000;152484
MDMG;D;21/09/22;00:00:00;327.6000000;430.0000000;327.6000000;422.2000000;126777
MDMG;D;22/09/22;00:00:00;420.2000000;441.0000000;410.2000000;421.1000000;39592
MDMG;D;23/09/22;00:00:00;419.4000000;420.6000000;380.9000000;406.4000000;88824
MDMG;D;26/09/22;00:00:00;400.0000000;400.0000000;333.0000000;358.0000000;120472
MDMG;D;27/09/22;00:00:00;340.1000000;369.2000000;340.1000000;360.0000000;31621
MDMG;D;28/09/22;00:00:00;368.7000000;374.6000000;338.4000000;343.0000000;54738
MDMG;D;29/09/22;00:00:00;344.4000000;357.0000000;335.6000000;343.4000000;33489
MDMG;D;30/09/22;00:00:00;347.7000000;370.0000000;329.8000000;356.9000000;80331
MDMG;D;03/10/22;00:00:00;358.0000000;405.7000000;357.2000000;402.0000000;125109
MDMG;D;04/10/22;00:00:00;403.0000000;435.0000000;400.5000000;418.3000000;102078
MDMG;D;05/10/22;00:00:00;415.4000000;419.6000000;391.1000000;410.4000000;58804
MDMG;D;06/10/22;00:00:00;414.3000000;425.0000000;410.5000000;414.7000000;45907
MDMG;D;07/10/22;00:00:00;408.9000000;415.5000000;390.6000000;395.2000000;36990
MDMG;D;10/10/22;00:00:00;350.0000000;419.5000000;340.0000000;407.3000000;81410
MDMG;D;11/10/22;00:00:00;416.9000000;424.9000000;400.0000000;419.8000000;63746
MDMG;D;12/10/22;00:00:00;420.1000000;443.9000000;420.1000000;438.2000000;135380
MDMG;D;13/10/22;00:00:00;444.0000000;449.0000000;438.0000000;442.8000000;63255
MDMG;D;14/10/22;00:00:00;443.0000000;448.5000000;433.1000000;440.1000000;36198
MDMG;D;17/10/22;00:00:00;447.8000000;449.7000000;440.2000000;446.5000000;32727
MDMG;D;18/10/22;00:00:00;449.9000000;466.0000000;441.1000000;451.2000000;53575
MDMG;D;19/10/22;00:00:00;446.3000000;450.6000000;432.2000000;439.0000000;50623
MDMG;D;20/10/22;00:00:00;446.0000000;455.0000000;439.4000000;448.6000000;38773
MDMG;D;21/10/22;00:00:00;448.3000000;451.0000000;440.3000000;446.5000000;19978
MDMG;D;24/10/22;00:00:00;449.9000000;455.0000000;445.0000000;450.2000000;37989
MDMG;D;25/10/22;00:00:00;450.1000000;465.0000000;447.0000000;463.6000000;63773
MDMG;D;26/10/22;00:00:00;463.7000000;479.1000000;457.0000000;468.9000000;239392
MDMG;D;27/10/22;00:00:00;474.6000000;474.7000000;465.0000000;470.2000000;60987
MDMG;D;28/10/22;00:00:00;470.6000000;474.9000000;468.8000000;473.5000000;47836
MDMG;D;31/10/22;00:00:00;473.4000000;484.2000000;462.6000000;475.0000000;102384
MDMG;D;01/11/22;00:00:00;478.1000000;479.0000000;465.0000000;472.0000000;49741
MDMG;D;02/11/22;00:00:00;473.8000000;473.8000000;465.3000000;468.2000000;53231
MDMG;D;03/11/22;00:00:00;464.0000000;486.3000000;449.0000000;481.0000000;147610
MDMG;D;07/11/22;00:00:00;484.1000000;488.0000000;470.0000000;484.5000000;60052
MDMG;D;08/11/22;00:00:00;481.5000000;490.0000000;474.2000000;478.7000000;39387
MDMG;D;09/11/22;00:00:00;476.6000000;483.4000000;453.2000000;457.1000000;31985
MDMG;D;10/11/22;00:00:00;457.2000000;477.9000000;456.1000000;463.9000000;47099
MDMG;D;11/11/22;00:00:00;460.0000000;468.0000000;456.6000000;463.0000000;26998
MDMG;D;14/11/22;00:00:00;465.0000000;465.7000000;456.0000000;459.7000000;25932
MDMG;D;15/11/22;00:00:00;459.7000000;460.8000000;448.4000000;451.0000000;25805
MDMG;D;16/11/22;00:00:00;447.5000000;453.8000000;438.6000000;450.0000000;18222
MDMG;D;17/11/22;00:00:00;454.9000000;469.0000000;449.5000000;455.0000000;35785
MDMG;D;18/11/22;00:00:00;459.4000000;469.6000000;450.1000000;457.4000000;31727
MDMG;D;21/11/22;00:00:00;456.8000000;459.3000000;432.8000000;445.0000000;49552
MDMG;D;22/11/22;00:00:00;445.0000000;460.7000000;440.4000000;449.9000000;12746
MDMG;D;23/11/22;00:00:00;451.5000000;454.3000000;447.2000000;450.8000000;7261
MDMG;D;24/11/22;00:00:00;454.0000000;487.2000000;450.7000000;462.9000000;67174
MDMG;D;25/11/22;00:00:00;461.6000000;463.0000000;455.0000000;458.9000000;14236
MDMG;D;28/11/22;00:00:00;454.2000000;459.3000000;441.1000000;448.5000000;25932
MDMG;D;29/11/22;00:00:00;448.6000000;451.0000000;441.1000000;444.1000000;19558
MDMG;D;30/11/22;00:00:00;445.3000000;447.0000000;439.0000000;442.7000000;18991
MDMG;D;01/12/22;00:00:00;446.0000000;452.0000000;435.0000000;442.8000000;21071
MDMG;D;02/12/22;00:00:00;442.9000000;444.3000000;438.1000000;438.2000000;42479
MDMG;D;05/12/22;00:00:00;441.2000000;442.5000000;434.0000000;437.6000000;33054
MDMG;D;06/12/22;00:00:00;437.6000000;440.0000000;431.1000000;436.1000000;21820
MDMG;D;07/12/22;00:00:00;435.7000000;451.0000000;427.5000000;428.8000000;125943
MDMG;D;08/12/22;00:00:00;429.3000000;436.0000000;427.2000000;428.2000000;33893
MDMG;D;09/12/22;00:00:00;428.2000000;432.3000000;420.0000000;422.0000000;31231
MDMG;D;12/12/22;00:00:00;423.0000000;429.0000000;422.1000000;423.1000000;30817
MDMG;D;13/12/22;00:00:00;427.9000000;427.9000000;420.0000000;420.1000000;13659
MDMG;D;14/12/22;00:00:00;419.2000000;419.3000000;410.0000000;411.5000000;24756
MDMG;D;15/12/22;00:00:00;409.0000000;410.0000000;405.6000000;407.7000000;11860
MDMG;D;16/12/22;00:00:00;406.6000000;411.0000000;401.1000000;405.9000000;13605
MDMG;D;19/12/22;00:00:00;409.7000000;409.8000000;400.1000000;404.6000000;12462
MDMG;D;20/12/22;00:00:00;403.9000000;420.0000000;400.1000000;414.2000000;21208
MDMG;D;21/12/22;00:00:00;419.0000000;425.0000000;413.7000000;417.0000000;16901
MDMG;D;22/12/22;00:00:00;422.5000000;430.0000000;417.1000000;427.5000000;39537
MDMG;D;23/12/22;00:00:00;428.2000000;429.7000000;424.0000000;425.9000000;13093
MDMG;D;26/12/22;00:00:00;427.9000000;427.9000000;409.8000000;416.1000000;29860
MDMG;D;27/12/22;00:00:00;418.1000000;421.3000000;415.0000000;417.0000000;16292
MDMG;D;28/12/22;00:00:00;422.9000000;423.0000000;418.0000000;419.2000000;8698
MDMG;D;29/12/22;00:00:00;426.9000000;426.9000000;419.5000000;424.9000000;9733
MDMG;D;30/12/22;00:00:00;423.4000000;426.0000000;411.4000000;423.9000000;13383
MDMG;D;03/01/23;00:00:00;424.6000000;433.9000000;416.7000000;432.6000000;13426
MDMG;D;04/01/23;00:00:00;433.8000000;433.9000000;429.6000000;432.0000000;12446
MDMG;D;05/01/23;00:00:00;432.0000000;445.0000000;431.0000000;439.1000000;42659
MDMG;D;06/01/23;00:00:00;443.9000000;443.9000000;431.0000000;436.9000000;13743
MDMG;D;09/01/23;00:00:00;436.9000000;441.3000000;431.6000000;432.1000000;27522
MDMG;D;10/01/23;00:00:00;430.4000000;445.0000000;425.6000000;435.9000000;21585
MDMG;D;11/01/23;00:00:00;436.1000000;442.0000000;434.2000000;439.5000000;31448
MDMG;D;12/01/23;00:00:00;439.5000000;441.9000000;439.0000000;440.0000000;13399
MDMG;D;13/01/23;00:00:00;440.0000000;443.7000000;435.6000000;437.1000000;20615
MDMG;D;16/01/23;00:00:00;439.1000000;440.0000000;436.5000000;438.4000000;22590
MDMG;D;17/01/23;00:00:00;437.1000000;439.4000000;431.0000000;437.2000000;20359
MDMG;D;18/01/23;00:00:00;438.8000000;455.4000000;434.2000000;446.4000000;111879
MDMG;D;19/01/23;00:00:00;446.3000000;458.0000000;440.0000000;448.9000000;58876
MDMG;D;20/01/23;00:00:00;452.0000000;452.0000000;441.0000000;446.9000000;13714
MDMG;D;23/01/23;00:00:00;446.9000000;451.9000000;445.6000000;450.0000000;20451
MDMG;D;24/01/23;00:00:00;452.0000000;454.8000000;448.0000000;448.7000000;21431
MDMG;D;25/01/23;00:00:00;448.2000000;454.6000000;439.6000000;447.2000000;35125
MDMG;D;26/01/23;00:00:00;450.1000000;450.1000000;442.9000000;445.0000000;8104
MDMG;D;27/01/23;00:00:00;447.0000000;455.0000000;444.0000000;451.0000000;35123
MDMG;D;30/01/23;00:00:00;456.0000000;460.0000000;455.0000000;460.0000000;38136
MDMG;D;31/01/23;00:00:00;461.1000000;472.3000000;460.5000000;468.0000000;57099
MDMG;D;01/02/23;00:00:00;468.2000000;481.9000000;468.2000000;481.0000000;82208
MDMG;D;02/02/23;00:00:00;483.4000000;483.4000000;468.0000000;478.3000000;48777
MDMG;D;03/02/23;00:00:00;479.0000000;481.5000000;470.0000000;477.4000000;37138
MDMG;D;06/02/23;00:00:00;483.8000000;485.0000000;463.8000000;472.5000000;187092
MDMG;D;07/02/23;00:00:00;474.1000000;475.8000000;467.0000000;470.8000000;24490
MDMG;D;08/02/23;00:00:00;470.8000000;474.8000000;463.8000000;466.9000000;32474
MDMG;D;09/02/23;00:00:00;463.8000000;470.0000000;457.6000000;469.5000000;28442
MDMG;D;10/02/23;00:00:00;469.5000000;470.9000000;467.2000000;468.6000000;10800
MDMG;D;13/02/23;00:00:00;470.0000000;474.8000000;468.1000000;474.0000000;26900
MDMG;D;14/02/23;00:00:00;475.0000000;480.9000000;454.0000000;462.2000000;32088
MDMG;D;15/02/23;00:00:00;462.2000000;462.4000000;435.1000000;441.0000000;53448
MDMG;D;16/02/23;00:00:00;440.0000000;446.7000000;437.5000000;442.4000000;19985
MDMG;D;17/02/23;00:00:00;442.6000000;450.0000000;441.0000000;447.3000000;17486
MDMG;D;20/02/23;00:00:00;451.0000000;451.0000000;436.0000000;444.4000000;37726
MDMG;D;21/02/23;00:00:00;445.5000000;459.8000000;444.0000000;449.1000000;32329
MDMG;D;22/02/23;00:00:00;449.8000000;451.0000000;445.0000000;447.8000000;7411
MDMG;D;24/02/23;00:00:00;454.7000000;469.0000000;450.1000000;455.6000000;52399
MDMG;D;27/02/23;00:00:00;455.5000000;462.8000000;444.4000000;459.5000000;23638
MDMG;D;28/02/23;00:00:00;459.0000000;463.5000000;457.8000000;459.9000000;12185
MDMG;D;01/03/23;00:00:00;459.7000000;466.2000000;459.0000000;463.9000000;24330
MDMG;D;02/03/23;00:00:00;464.1000000;469.0000000;453.0000000;461.4000000;44903
MDMG;D;03/03/23;00:00:00;461.5000000;474.0000000;460.1000000;469.5000000;43672
MDMG;D;06/03/23;00:00:00;473.0000000;475.0000000;470.8000000;472.0000000;18820
MDMG;D;07/03/23;00:00:00;472.0000000;478.1000000;470.5000000;474.3000000;17709
MDMG;D;09/03/23;00:00:00;474.3000000;476.5000000;470.0000000;473.3000000;16546
MDMG;D;10/03/23;00:00:00;472.9000000;475.4000000;460.8000000;468.0000000;28418
MDMG;D;13/03/23;00:00:00;469.6000000;477.7000000;465.0000000;466.0000000;10067
MDMG;D;14/03/23;00:00:00;466.2000000;484.0000000;466.2000000;478.4000000;76892
MDMG;D;15/03/23;00:00:00;478.5000000;485.0000000;469.8000000;470.1000000;27138
MDMG;D;16/03/23;00:00:00;470.3000000;471.4000000;456.4000000;464.8000000;20724
MDMG;D;17/03/23;00:00:00;465.6000000;474.5000000;464.9000000;468.9000000;20211
MDMG;D;20/03/23;00:00:00;469.2000000;484.3000000;469.2000000;480.0000000;41876
MDMG;D;21/03/23;00:00:00;481.8000000;484.0000000;472.0000000;475.8000000;27977
MDMG;D;22/03/23;00:00:00;476.0000000;494.9000000;474.2000000;490.0000000;97321
MDMG;D;23/03/23;00:00:00;490.0000000;510.0000000;488.1000000;499.8000000;188723
MDMG;D;24/03/23;00:00:00;500.0000000;508.5000000;493.2000000;493.5000000;42616
MDMG;D;27/03/23;00:00:00;497.3000000;509.0000000;496.0000000;503.4000000;83304
MDMG;D;28/03/23;00:00:00;505.3000000;508.5000000;490.4000000;499.7000000;50216
MDMG;D;29/03/23;00:00:00;501.0000000;540.0000000;499.0000000;532.7000000;409932
MDMG;D;30/03/23;00:00:00;535.0000000;552.2000000;529.4000000;537.0000000;494292
MDMG;D;31/03/23;00:00:00;537.5000000;541.2000000;530.5000000;534.5000000;118749
MDMG;D;03/04/23;00:00:00;540.8000000;541.1000000;532.6000000;537.5000000;90058
MDMG;D;04/04/23;00:00:00;536.9000000;537.0000000;515.9000000;522.5000000;110948
MDMG;D;05/04/23;00:00:00;523.0000000;536.1000000;522.1000000;531.1000000;68904
MDMG;D;06/04/23;00:00:00;531.1000000;538.9000000;516.5000000;527.0000000;46298
MDMG;D;07/04/23;00:00:00;527.0000000;534.3000000;526.0000000;532.5000000;26391
MDMG;D;10/04/23;00:00:00;534.3000000;598.8000000;530.6000000;596.5000000;537859
MDMG;D;11/04/23;00:00:00;584.0000000;590.8000000;545.2000000;555.3000000;922019
MDMG;D;12/04/23;00:00:00;560.3000000;569.8000000;555.7000000;565.4000000;65129
MDMG;D;13/04/23;00:00:00;566.3000000;567.9000000;555.0000000;560.8000000;33608
MDMG;D;14/04/23;00:00:00;560.9000000;561.2000000;555.0000000;558.0000000;14807
MDMG;D;17/04/23;00:00:00;560.0000000;575.9000000;558.1000000;567.8000000;45874
MDMG;D;18/04/23;00:00:00;569.9000000;583.9000000;550.5000000;568.7000000;71311
MDMG;D;19/04/23;00:00:00;570.6000000;577.0000000;560.9000000;566.5000000;44661
MDMG;D;20/04/23;00:00:00;566.3000000;567.3000000;555.2000000;560.7000000;39862
MDMG;D;21/04/23;00:00:00;560.7000000;564.0000000;557.4000000;560.1000000;11386
MDMG;D;24/04/23;00:00:00;559.0000000;563.7000000;555.5000000;563.7000000;21917
MDMG;D;25/04/23;00:00:00;564.6000000;565.7000000;560.0000000;561.9000000;10041
MDMG;D;26/04/23;00:00:00;563.0000000;578.5000000;562.1000000;566.9000000;54429
MDMG;D;27/04/23;00:00:00;568.0000000;569.8000000;561.0000000;564.0000000;13262
MDMG;D;28/04/23;00:00:00;564.9000000;566.7000000;545.9000000;558.4000000;49216
MDMG;D;02/05/23;00:00:00;561.3000000;565.0000000;525.0000000;539.3000000;90173
MDMG;D;03/05/23;00:00:00;539.3000000;539.4000000;521.7000000;521.7000000;36199
MDMG;D;04/05/23;00:00:00;522.0000000;533.6000000;517.0000000;532.8000000;31859
MDMG;D;05/05/23;00:00:00;532.8000000;557.3000000;530.6000000;540.3000000;37708
MDMG;D;08/05/23;00:00:00;537.6000000;545.3000000;524.4000000;533.8000000;9245
MDMG;D;10/05/23;00:00:00;533.0000000;549.9000000;530.7000000;548.0000000;29154
MDMG;D;11/05/23;00:00:00;552.0000000;559.0000000;546.3000000;551.9000000;26122
MDMG;D;12/05/23;00:00:00;551.6000000;559.0000000;542.5000000;548.6000000;17316
MDMG;D;15/05/23;00:00:00;548.6000000;555.9000000;548.5000000;551.0000000;14890
MDMG;D;16/05/23;00:00:00;556.2000000;569.0000000;551.0000000;556.8000000;35965
